-0.353401618635054,0.326312175381897,-0.423125354083722,0.113709902869649,0.0533237508259236,0.402998134704004,0.00732338247201054,0.144287786082168,0.563653525254806,0.269877454063899
0.402054674555023,-0.106060281321267,0.390733821304556,-0.112848463159864,0.0290874232369743,0.069177158311856,-0.445277900965328,0.540638521105592,0.332532019334379,0.234358784237126
-0.323428988763615,-0.443254797173638,0.109250444476759,-0.280691184991879,-0.0625292252069763,-0.204291172344072,0.562371840578397,0.292658289460978,0.0735780436765484,0.393987558153376
0.315093341618337,-0.268867839926749,-0.350133365766731,0.0525329029373031,-0.00441210202624599,0.583339069536439,0.234246124428051,0.388328015888109,-0.361350323610116,-0.162865905604992
0.00968749025160451,0.00650619519437377,0.31667533731645,0.832984771096565,0.0734236750190892,-0.0936806370032192,0.328379249147653,0.190507040779298,0.15312496096159,-0.154844142556462
0.383998330965259,0.336181760666229,-0.219776133156727,-0.300438704019197,-0.00685971853230037,-0.357384882131294,0.383133539519669,0.209690101555875,0.336303797688307,-0.411496828886796
0.110508274501492,0.237279933936776,0.567379363633151,-0.253593429292376,-0.0143834771711503,0.539891669934874,0.372363489848176,-0.320385111721966,0.109495612058044,-0.0166375309183956
0.00960209302705083,-0.0878370209213257,-0.0125524366105177,-0.0827606085197618,0.990377075637642,-0.0163594434158466,0.0312329580308713,-0.0555021841271494,-0.0038833144197433,-0.000349283803013354
-0.179728292503169,0.651437807106676,0.142195714022247,-0.0483144986513742,0.0764221969496478,-0.0810325436027882,0.0393323004413687,0.423439038430275,-0.532237351235731,0.210337205446797
0.563395159908507,0.109809005811845,-0.207078818764809,0.187530677208753,-0.00700345740689547,-0.12637537555089,0.186384786458169,-0.291809696841467,-0.062457260990893,0.672804282650869
